taxonID,acceptedNameUsageID,scientificName,namePublishedIn,taxonRank,vernacularName,taxonomicStatus,taxonRemarks,parentNameUsageID,genus,tribe,subfamily,family,order,acceptedNameUsage,parentNameUsage,modified
1e929dc5911fa60cd63c5d952e943ecc,6bdaf30739b400a79020e661de2b0c25,Selago P. Browne,"Civ. Nat. Hist. Jamaica 82 (1756) (nom. illeg., non Selago L. (1753))",genus,NA,synonym,NA,358aa463a8fd574c5f5ebb5027a15253,Selaginella,NA,NA,Selaginellaceae,Selaginellales,Selaginella P. Beauv.,Selaginellaceae Rchb.,NA
c78fed3971088e563a462ae7ea619fb2,6bdaf30739b400a79020e661de2b0c25,Stachygynandrum P. Beauv.,Mag. Encycl. 9: 482 (1805),genus,NA,synonym,NA,358aa463a8fd574c5f5ebb5027a15253,Selaginella,NA,NA,Selaginellaceae,Selaginellales,Selaginella P. Beauv.,Selaginellaceae Rchb.,NA
50ec4f95b45a04ba0d849de38b680f1d,6bdaf30739b400a79020e661de2b0c25,Stachygynandrum P. Beauv. ex Mirb.,Hist. Nat. Veg. (Lam. & Mirb.) 3: 477 (1803) (nom. rej. against Selaginella P. Beauv. (1805)),genus,NA,synonym,NA,358aa463a8fd574c5f5ebb5027a15253,Selaginella,NA,NA,Selaginellaceae,Selaginellales,Selaginella P. Beauv.,Selaginellaceae Rchb.,NA
f9137b727d7de76e1d4412bb84053b59,6bdaf30739b400a79020e661de2b0c25,Trispermium Hill,Gen. Hist. Nat. 2 (Hist. Pl.) 112 (1773) (nom. superfl. for Selaginoides),genus,NA,synonym,NA,358aa463a8fd574c5f5ebb5027a15253,Selaginella,NA,NA,Selaginellaceae,Selaginellales,Selaginella P. Beauv.,Selaginellaceae Rchb.,NA
0540595b960e1abd195d4968041355b9,NA,Equisetales DC. ex Bercht. & J. Presl,Prir. Rostlin. 1: 271 (1820) (Equisetaceae),order,Horsetails,accepted,"1 family, 1 genus, 16 spp.",NA,NA,NA,NA,NA,Equisetales,NA,NA,NA
7847d7aca41acd673dc11cdee38ce67f,0540595b960e1abd195d4968041355b9,Equisetophyta D. H. Scott,"Stud. Foss. Pl. 13, 489, 492, 493 (1900) (Division)",order,NA,synonym,NA,NA,NA,NA,NA,NA,Equisetales,Equisetales DC. ex Bercht. & J. Presl,NA,NA
c22c69b37c014a5e6b841705ccf3bd99,NA,Equisetaceae Michx. ex DC.,Essai Propr. Méd. Pl. 49 (1804),family,"Schachtelhalmgewächse, Horsetails",accepted,"1 genus, 16 spp.",0540595b960e1abd195d4968041355b9,NA,NA,NA,Equisetaceae,Equisetales,NA,Equisetales DC. ex Bercht. & J. Presl,NA
6764573f84696040a9a76f52c066fdd6,NA,Equisetum L.,Sp. Pl. 2: 1061 (1753),genus,"Schachtelhalm, Rush",accepted,Distribution: Nearly cosmopolitan. Several hybrids are now stabilized and may also be treated as valid species.,c22c69b37c014a5e6b841705ccf3bd99,Equisetum,NA,NA,Equisetaceae,Equisetales,NA,Equisetaceae Michx. ex DC.,NA
f5bda463a4e255c002c24d6a643b997a,6764573f84696040a9a76f52c066fdd6,Allostelites Börner,"Fl. Deutsche Volk 59, 283 (1912)",genus,NA,synonym,NA,c22c69b37c014a5e6b841705ccf3bd99,Equisetum,NA,NA,Equisetaceae,Equisetales,Equisetum L.,Equisetaceae Michx. ex DC.,NA
2553f92f696602d722d93d6b06c84277,6764573f84696040a9a76f52c066fdd6,Hippochaete Milde,Bot. Zeitung (Berlin) 23: 297 (1865),genus,NA,synonym,NA,c22c69b37c014a5e6b841705ccf3bd99,Equisetum,NA,NA,Equisetaceae,Equisetales,Equisetum L.,Equisetaceae Michx. ex DC.,NA
50b56840a2db09c5a296b5d42695357c,6764573f84696040a9a76f52c066fdd6,Presla Dulac,Fl. Dépt. Hautes-Pyrenees 25 (1867) (nom. superfl.),genus,NA,synonym,NA,c22c69b37c014a5e6b841705ccf3bd99,Equisetum,NA,NA,Equisetaceae,Equisetales,Equisetum L.,Equisetaceae Michx. ex DC.,NA
a8b8fa348d7848c440101e543e5964c9,NA,Psilotales Prantl,"Lehrb. Bot., ed. 5: 183 (1884) (Psilotaceae)",order,NA,accepted,"1 family, 2 genera, 17 species",NA,NA,NA,NA,NA,Psilotales,NA,NA,NA
c9320512c6bef3aa8daacc378c137781,NA,Psilotaceae J. W. Griff. & Henfr.,Microgr. Dict.: 540 (1855) (Psiloteae),family,NA,accepted,"2 genera, 18 spp.",a8b8fa348d7848c440101e543e5964c9,NA,NA,NA,Psilotaceae,Psilotales,NA,Psilotales Prantl,NA
6af2789fc0c1c2b283d9cbcf61cc1e1d,c9320512c6bef3aa8daacc378c137781,Tmesipteridaceae Nakai,Chosakuronbun Mokuroku [Ord. Fam. Trib. Nov.]: 206 (1943),family,NA,synonym,NA,a8b8fa348d7848c440101e543e5964c9,NA,NA,NA,Psilotaceae,Psilotales,Psilotaceae J. W. Griff. & Henfr.,Psilotales Prantl,NA
0be45d81bf5d78a9105cfd2359c800df,NA,Psilotum Sw.,J. Bot. (Schrader) 1800(2): 8 (1802),genus,NA,accepted,"Distribution: Pantropic to warm-temperate, north to SE-USA, extreme SW-Europe, C-Japan and S-Korea",c9320512c6bef3aa8daacc378c137781,Psilotum,NA,NA,Psilotaceae,Psilotales,NA,Psilotaceae J. W. Griff. & Henfr.,NA
a6a056cb095d5ec17bce30c04fc6d6e3,0be45d81bf5d78a9105cfd2359c800df,Bernhardia Bernh.,Abh. Kurfürstl.-Mainz. Akad. Nützl. Wiss. Erfurt 2: 11 (1802),genus,NA,synonym,NA,c9320512c6bef3aa8daacc378c137781,Psilotum,NA,NA,Psilotaceae,Psilotales,Psilotum Sw.,Psilotaceae J. W. Griff. & Henfr.,NA
4b5bdf5bcbfb06a01fdf5a435bee61a5,0be45d81bf5d78a9105cfd2359c800df,Hoffmannia Willd.,"Bot. Mag. (Römer & Usteri) 2(6): 15, 17 (1789)",genus,NA,synonym,NA,c9320512c6bef3aa8daacc378c137781,Psilotum,NA,NA,Psilotaceae,Psilotales,Psilotum Sw.,Psilotaceae J. W. Griff. & Henfr.,NA
69d0d9fdc5c7f5bf0ddd60b716722120,0be45d81bf5d78a9105cfd2359c800df,Tristeca P. Beauv. ex Mirb.,"Lam. & Mirb., Hist. Nat. Vég. Cl. Fam. 3: 478 (1802), nom. superfl.",genus,NA,synonym,NA,c9320512c6bef3aa8daacc378c137781,Psilotum,NA,NA,Psilotaceae,Psilotales,Psilotum Sw.,Psilotaceae J. W. Griff. & Henfr.,NA
18c2ba5d13059bc685c4defd108dd8a8,NA,Tmesipteris Bernh.,J. Bot. (Schrader) 1800(2): 131 (1801),genus,NA,accepted,"Distribution: SE-Asia, Australasia, New Zealand (7), New Caledonia, New Guinea, Philippines, east to Marquesas Isl., Tahiti",c9320512c6bef3aa8daacc378c137781,Tmesipteris,NA,NA,Psilotaceae,Psilotales,NA,Psilotaceae J. W. Griff. & Henfr.,NA
70cd8bfc89ab1260e65316f270568037,NA,Ophioglossales Link,Hort. Berol. 2: 151 (1833) (Ophioglossaceae),order,NA,accepted,"1 family, 5 genera, ca. 110 species",NA,NA,NA,NA,NA,Ophioglossales,NA,NA,NA
53c270e0ba0fb5c38fb70b46b18aae1b,70cd8bfc89ab1260e65316f270568037,Ophioglossopsida Thomé,"Lehrb. Bot., ed. 4: 205 (1874) (Ophioglosseae) (Class)",order,NA,synonym,NA,NA,NA,NA,NA,NA,Ophioglossales,Ophioglossales Link,NA,NA
cc1b9bdda488baf8453b4c5979bd1b79,NA,Ophioglossaceae Martynov,Tekhno-Bot. Slovar: 438 (1820) (Ophioglosseae),family,NA,accepted,"9 genera, ca. 120 spp. cosmopolitan. Phylogeny: Zhang et al. 2020.",70cd8bfc89ab1260e65316f270568037,NA,NA,NA,Ophioglossaceae,Ophioglossales,NA,Ophioglossales Link,NA
a99729f427a3fa3962ca5bbfc62dfe1a,cc1b9bdda488baf8453b4c5979bd1b79,Botrychiaceae Horan.,Char. Ess. Fam.: 15 (1847),family,NA,synonym,NA,70cd8bfc89ab1260e65316f270568037,NA,NA,NA,Ophioglossaceae,Ophioglossales,Ophioglossaceae Martynov,Ophioglossales Link,NA
af5e45fde39eb06a45a19a653fae14cf,cc1b9bdda488baf8453b4c5979bd1b79,Helminthostachyaceae Ching,Bull. Fan Mem. Inst. Biol. Bot. 10: 235 (1941),family,NA,synonym,NA,70cd8bfc89ab1260e65316f270568037,NA,NA,NA,Ophioglossaceae,Ophioglossales,Ophioglossaceae Martynov,Ophioglossales Link,NA
de2ec350c90c5353d4bbebea694ea9b3,cc1b9bdda488baf8453b4c5979bd1b79,Ophioglosseae R. Br.,Prodr. Fl. Nov. Holland. 163 (1810),family,NA,synonym,NA,70cd8bfc89ab1260e65316f270568037,NA,NA,NA,Ophioglossaceae,Ophioglossales,Ophioglossaceae Martynov,Ophioglossales Link,NA
c479ed093d1702eac5bd74bcfc0a66ef,NA,Botrychioideae C. Presl,Suppl. Tent. Pterid. 42 (1845),subfamily,NA,accepted,"1-5 genera, ca. 60 spp.",cc1b9bdda488baf8453b4c5979bd1b79,NA,NA,Botrychioideae,Ophioglossaceae,Ophioglossales,NA,Ophioglossaceae Martynov,NA
a9ae102317dfd33cc18c2b81287c14be,NA,Botrychium Sw.,J. Bot. (Schrader) 1800(2): 8 (1802),genus,"Mondraute, Rautenfarn",accepted,"Distribution: Holarctic, 2 spp. to Mexico, 1 sp. temperate South America. Several cryptic species await description, especially in the lunaria clade in Europe and Asia.",c479ed093d1702eac5bd74bcfc0a66ef,Botrychium,NA,Botrychioideae,Ophioglossaceae,Ophioglossales,NA,Botrychioideae C. Presl,NA
e7a9b6a1f1ea912903ef402681ff2226,a9ae102317dfd33cc18c2b81287c14be,Holubiella Skoda,Preslia 68(4): 345 (1996 publ. 1997),genus,NA,ambiguous synonym,NA,c479ed093d1702eac5bd74bcfc0a66ef,Botrychium,NA,Botrychioideae,Ophioglossaceae,Ophioglossales,Botrychium Sw.,Botrychioideae C. Presl,NA
06811ce80a940d2926cba631240970ff,a9ae102317dfd33cc18c2b81287c14be,Phyllotrichium Prantl,Ber. dt. Bot. Ges. 1: 349 (1883),genus,NA,synonym,NA,c479ed093d1702eac5bd74bcfc0a66ef,Botrychium,NA,Botrychioideae,Ophioglossaceae,Ophioglossales,Botrychium Sw.,Botrychioideae C. Presl,NA
4e1aed90521c81cd439393e06c411b16,NA,Botrypus Michx.,"Fl. bor. Amer. 2: 274 (1803), nom. illeg.",genus,NA,accepted,Distribution: Holarctic,c479ed093d1702eac5bd74bcfc0a66ef,Botrypus,NA,Botrychioideae,Ophioglossaceae,Ophioglossales,NA,Botrychioideae C. Presl,NA
643c56cc149d84210b7d7a29a9b912e7,4e1aed90521c81cd439393e06c411b16,Botrypus Rich.,"Cat. Hort. Med. Paris 120 (1801), nom. illeg.",genus,NA,synonym,NA,c479ed093d1702eac5bd74bcfc0a66ef,Botrypus,NA,Botrychioideae,Ophioglossaceae,Ophioglossales,Botrypus Michx.,Botrychioideae C. Presl,NA
640924c261281f0805a267c17635891d,4e1aed90521c81cd439393e06c411b16,Osmundopteris (Milde) Small,"Ferns S.E. States: 377, 482 (1938)",genus,NA,synonym,NA,c479ed093d1702eac5bd74bcfc0a66ef,Botrypus,NA,Botrychioideae,Ophioglossaceae,Ophioglossales,Botrypus Michx.,Botrychioideae C. Presl,NA
b172f84be760febdd20c3328f8ac4ed3,NA,Japanobotrychum Masam.,J. Soc. Trop. Agric. Formosa 3: 246 (1931),genus,NA,accepted,"Distribution: Asia, trop. Africa",c479ed093d1702eac5bd74bcfc0a66ef,Japanobotrychum,NA,Botrychioideae,Ophioglossaceae,Ophioglossales,NA,Botrychioideae C. Presl,NA
dc2c67b922c152de7de3a4d78a4e99ce,NA,Sahashia Li Bing Zhang & Liang Zhang,Cladistics: 1-14 (2020),genus,NA,accepted,Distribution: E-Asia,c479ed093d1702eac5bd74bcfc0a66ef,Sahashia,NA,Botrychioideae,Ophioglossaceae,Ophioglossales,NA,Botrychioideae C. Presl,NA
162ff4f8b88c05d72a8f828d3972ffd6,NA,Sceptridium Lyon,Bot. Gaz. 40: 457 (1905),genus,NA,accepted,Distribution: Temperate worldwide,c479ed093d1702eac5bd74bcfc0a66ef,Sceptridium,NA,Botrychioideae,Ophioglossaceae,Ophioglossales,NA,Botrychioideae C. Presl,NA
fbaf4fb9eb0b958f9ff82c00dc7c71aa,162ff4f8b88c05d72a8f828d3972ffd6,Holubiella Skoda,Preslia 68: 345 (1997),genus,NA,ambiguous synonym,NA,c479ed093d1702eac5bd74bcfc0a66ef,Sceptridium,NA,Botrychioideae,Ophioglossaceae,Ophioglossales,Sceptridium Lyon,Botrychioideae C. Presl,NA
13812b016e277c5ee8f449f416c68ca1,NA,Helminthostachyoideae C. Presl,Suppl. Tent. Pterid. 58 (1845),subfamily,NA,accepted,"1 genus, 1 sp.",cc1b9bdda488baf8453b4c5979bd1b79,NA,NA,Helminthostachyoideae,Ophioglossaceae,Ophioglossales,NA,Ophioglossaceae Martynov,NA
74c6286d2a1ff6b19aaabee11a4506b2,NA,Helminthostachys Kaulf.,Flora 1822: 103 (1822),genus,NA,accepted,"Distribution: Tropical Asia, Pacific, Australia",13812b016e277c5ee8f449f416c68ca1,Helminthostachys,NA,Helminthostachyoideae,Ophioglossaceae,Ophioglossales,NA,Helminthostachyoideae C. Presl,NA
cb7c19cd4a7f8aae8ea8281cbb763780,74c6286d2a1ff6b19aaabee11a4506b2,Botryopteris C. Presl,Reliq. Haenk. 1: 76 (1825),genus,NA,synonym,NA,13812b016e277c5ee8f449f416c68ca1,Helminthostachys,NA,Helminthostachyoideae,Ophioglossaceae,Ophioglossales,Helminthostachys Kaulf.,Helminthostachyoideae C. Presl,NA
8b737a53dd1cb9ecbbb4767e8ff41af2,74c6286d2a1ff6b19aaabee11a4506b2,Ophiala Desv.,Prodr. 195 (1827),genus,NA,synonym,NA,13812b016e277c5ee8f449f416c68ca1,Helminthostachys,NA,Helminthostachyoideae,Ophioglossaceae,Ophioglossales,Helminthostachys Kaulf.,Helminthostachyoideae C. Presl,NA
f9c8df31048ba4af30f1a5207abef28c,NA,Mankyuoideae J. R. Grant & B. Dauphin,J. Syst. Evol. 54(6): 594 (2016),subfamily,NA,accepted,"1 genus, 1 sp.",cc1b9bdda488baf8453b4c5979bd1b79,NA,NA,Mankyuoideae,Ophioglossaceae,Ophioglossales,NA,Ophioglossaceae Martynov,NA
6de12bc7dbf53e87cc8888253b204ce1,NA,"Mankyua B. Y. Sun, M. H. Kim & C. H. Kim",Taxon 50: 1019-1024 (2001),genus,NA,accepted,Distribution: Korea (Cheju Isl.),f9c8df31048ba4af30f1a5207abef28c,Mankyua,NA,Mankyuoideae,Ophioglossaceae,Ophioglossales,NA,Mankyuoideae J. R. Grant & B. Dauphin,NA
81f362b7330993b5521f19e1788669ee,NA,Ophioglossoideae C. Presl,Suppl. Tent. Pterid. 47 (1845),subfamily,NA,accepted,"4 genera, ca. 50 spp.",cc1b9bdda488baf8453b4c5979bd1b79,NA,NA,Ophioglossoideae,Ophioglossaceae,Ophioglossales,NA,Ophioglossaceae Martynov,NA
6697ac54bace8b271e4adff2fdbd1873,NA,Cheiroglossa C. Presl,Suppl. Tent. Pterid. 56 (1845),genus,NA,accepted,"Distribution: Neotropics (1), Africa and Indian Ocean (1)",81f362b7330993b5521f19e1788669ee,Cheiroglossa,NA,Ophioglossoideae,Ophioglossaceae,Ophioglossales,NA,Ophioglossoideae C. Presl,NA
81f629f2d69431d440f4c5f832cd7ebd,6697ac54bace8b271e4adff2fdbd1873,Ophioglossum sect. Cheiroglossum (C. Presl) T. Moore,Index Filic. (T. Moore) 125 (1857),genus,NA,synonym,NA,81f362b7330993b5521f19e1788669ee,Cheiroglossa,NA,Ophioglossoideae,Ophioglossaceae,Ophioglossales,Cheiroglossa C. Presl,Ophioglossoideae C. Presl,NA
4d128216fce9b0816840bd4fde5e4094,6697ac54bace8b271e4adff2fdbd1873,Ophioglossum subgen. Cheiroglossa (C. Presl) R. T. Clausen,Mem. Torrey Bot. Club 19(2): 112 (1938),genus,NA,synonym,NA,81f362b7330993b5521f19e1788669ee,Cheiroglossa,NA,Ophioglossoideae,Ophioglossaceae,Ophioglossales,Cheiroglossa C. Presl,Ophioglossoideae C. Presl,NA
b3cfc789ee6ad2d11fe6db9acf1fb504,NA,Ophioderma (Blume) Endlicher,Gen. Pfl. 66 (1836),genus,NA,accepted,Distribution: Old World,81f362b7330993b5521f19e1788669ee,Ophioderma,NA,Ophioglossoideae,Ophioglossaceae,Ophioglossales,NA,Ophioglossoideae C. Presl,NA
2c3b6dc59f31cdb91f6c5bbd795ba85e,NA,Ophioglossum L.,Sp. Pl. 2: 1062 (1753) s. str.,genus,NA,accepted,Distribution: Almost worldwide. Species delimitation is often highly disputed because of few morphological characters. The split in four genera according to Zhang & Zhang (2022) appears unnecessary because the genus remains monophyletic.,81f362b7330993b5521f19e1788669ee,Ophioglossum,NA,Ophioglossoideae,Ophioglossaceae,Ophioglossales,NA,Ophioglossoideae C. Presl,NA
2d4d1e5250d59d95f79ececcd47e1cfe,2c3b6dc59f31cdb91f6c5bbd795ba85e,Cassiopteris H. Karst.,Linnaea 20: 437 (1847),genus,NA,synonym,NA,81f362b7330993b5521f19e1788669ee,Ophioglossum,NA,Ophioglossoideae,Ophioglossaceae,Ophioglossales,Ophioglossum L.,Ophioglossoideae C. Presl,NA
d5477304a2d9a99603da2b8a5a472292,2c3b6dc59f31cdb91f6c5bbd795ba85e,Goswamia Li Bing Zhang & Liang Zhang,Molec. Phylogen. Evol. 173(107512): 23 (2022),genus,NA,synonym,NA,81f362b7330993b5521f19e1788669ee,Ophioglossum,NA,Ophioglossoideae,Ophioglossaceae,Ophioglossales,Ophioglossum L.,Ophioglossoideae C. Presl,NA
59a91d6dd2337b8be33a7033455da0b9,2c3b6dc59f31cdb91f6c5bbd795ba85e,Haukia Li Bing Zhang & Liang Zhang,Molec. Phylogen. Evol. 173(107512): 24 (2022),genus,NA,synonym,NA,81f362b7330993b5521f19e1788669ee,Ophioglossum,NA,Ophioglossoideae,Ophioglossaceae,Ophioglossales,Ophioglossum L.,Ophioglossoideae C. Presl,NA
3dff907d5ae0a7613e853bb0b9074fe7,2c3b6dc59f31cdb91f6c5bbd795ba85e,Paraneura Prantl,Ber. dt. Bot. Ges. 1: 350 (1833),genus,NA,synonym,NA,81f362b7330993b5521f19e1788669ee,Ophioglossum,NA,Ophioglossoideae,Ophioglossaceae,Ophioglossales,Ophioglossum L.,Ophioglossoideae C. Presl,NA
2b6b25d7a034cd2234b19aaa2d8a6ab6,2c3b6dc59f31cdb91f6c5bbd795ba85e,Ptiloneura Prantl,Ber. dt. Bot. Ges. 1: 351 (1883),genus,NA,synonym,NA,81f362b7330993b5521f19e1788669ee,Ophioglossum,NA,Ophioglossoideae,Ophioglossaceae,Ophioglossales,Ophioglossum L.,Ophioglossoideae C. Presl,NA
8b7b8cdf23d9eab0d9f1bb3fe9d39d25,2c3b6dc59f31cdb91f6c5bbd795ba85e,Whittieria Li Bing Zhang & Liang Zhang,Molec. Phylogen. Evol. 173(107512): 24 (2022),genus,NA,synonym,NA,81f362b7330993b5521f19e1788669ee,Ophioglossum,NA,Ophioglossoideae,Ophioglossaceae,Ophioglossales,Ophioglossum L.,Ophioglossoideae C. Presl,NA
5b8dfc8e2ce0a07579decce3089eb283,NA,Rhizoglossum C. Presl,Suppl. Tent. Pterid. 48 (1845),genus,NA,accepted,Distribution: South Africa,81f362b7330993b5521f19e1788669ee,Rhizoglossum,NA,Ophioglossoideae,Ophioglossaceae,Ophioglossales,NA,Ophioglossoideae C. Presl,NA
1cc5843743007bcc891612bf1b789af8,NA,Marattiales Link,Hort. Berol. 2: 148 (1833) (Marattiaceae),order,NA,accepted,"1 family, 6 genera, 110-130 species",NA,NA,NA,NA,NA,Marattiales,NA,NA,NA
afe5d07a7ec25fe4b35c8c2856f99350,1cc5843743007bcc891612bf1b789af8,Christenseniales Doweld,Tent. Syst. Pl. Vasc. vii (2001) (Order),order,NA,synonym,NA,NA,NA,NA,NA,NA,Marattiales,Marattiales Link,NA,NA
79f000d66f9ca8df04c2b9f2ffa242e0,NA,Marattiaceae Kaulf.,"Enum. Filic. 31 (1824), nom. cons.",family,NA,accepted,"6 genera, ca. 130 species",1cc5843743007bcc891612bf1b789af8,NA,NA,NA,Marattiaceae,Marattiales,NA,Marattiales Link,NA
76e88f7460b33f92f33b8987fd4b9e76,79f000d66f9ca8df04c2b9f2ffa242e0,Angiopteridaceae Fée ex Bommer,Bull. Soc. Roy. Bot. Belg. 5: 359 (1866),family,NA,synonym,NA,1cc5843743007bcc891612bf1b789af8,NA,NA,NA,Marattiaceae,Marattiales,Marattiaceae Kaulf.,Marattiales Link,NA
9607f2e2048654096ea51d333609712c,79f000d66f9ca8df04c2b9f2ffa242e0,Christenseniaceae Ching,Bull. Fan Mem. Inst. Biol. Bot. 10: 227-229 (1940),family,NA,synonym,NA,1cc5843743007bcc891612bf1b789af8,NA,NA,NA,Marattiaceae,Marattiales,Marattiaceae Kaulf.,Marattiales Link,NA
73048910f69a603c8257bb5481087fdf,79f000d66f9ca8df04c2b9f2ffa242e0,Danaeaceae J. Agardh,"Aphor. Bot. 117 (1822), nom. rej. prop.",family,NA,synonym,NA,1cc5843743007bcc891612bf1b789af8,NA,NA,NA,Marattiaceae,Marattiales,Marattiaceae Kaulf.,Marattiales Link,NA
398ec624cea4f8b6b61bc94b1b0f14de,79f000d66f9ca8df04c2b9f2ffa242e0,Kaulfussiaceae Campb.,"Evol. Land Pl. 333 (1940), nom. illeg.",family,NA,synonym,NA,1cc5843743007bcc891612bf1b789af8,NA,NA,NA,Marattiaceae,Marattiales,Marattiaceae Kaulf.,Marattiales Link,NA
c0b5acf427d9c6eaa7df782a8e560aba,79f000d66f9ca8df04c2b9f2ffa242e0,Kaulfussioideae Campb.,"Struct. Moss. Ferns, ed. 2, 298, 300 (1905) (Kaulfussieae), nom. illeg.",family,NA,synonym,NA,1cc5843743007bcc891612bf1b789af8,NA,NA,NA,Marattiaceae,Marattiales,Marattiaceae Kaulf.,Marattiales Link,NA
11ceac38e0abfb4bd8595bbf2513d5da,79f000d66f9ca8df04c2b9f2ffa242e0,Marattiaceae Kaulf.,"Enum. Filic. 31 (1824), nom. cons. prop. over Danaeaceae (1822)",family,NA,synonym,NA,1cc5843743007bcc891612bf1b789af8,NA,NA,NA,Marattiaceae,Marattiales,Marattiaceae Kaulf.,Marattiales Link,NA
e501c4ee26d5853e03020bd01c779cef,NA,Angiopteris Hoffm.,"Comm. Soc. Reg. Gött. 12: 29 (1796), nom. cons.",genus,NA,accepted,"Distribution: E- and tropical Asia, few to Pacific and Australia, 2 Indian Ocean. Inclusion of Archangiopteris following Murdock (2005-2008). India has only 3(-4) species fide Fraser-Jenkins et al. 2017, China a maximum of 28 (Flora of China), but this is probably too many. Rolleri (2003) recognizes only 10 species in Angiopteris s. str.",79f000d66f9ca8df04c2b9f2ffa242e0,Angiopteris,NA,NA,Marattiaceae,Marattiales,NA,Marattiaceae Kaulf.,NA
fe265f9927ec408ab42caad109454fe5,e501c4ee26d5853e03020bd01c779cef,Archangiopteris Christ & Giesenh.,"Flora 86: 72, 77 (1899)",genus,NA,synonym,NA,79f000d66f9ca8df04c2b9f2ffa242e0,Angiopteris,NA,NA,Marattiaceae,Marattiales,Angiopteris Hoffm.,Marattiaceae Kaulf.,NA
65180620125bb54b00eb5c7f78bc3bee,e501c4ee26d5853e03020bd01c779cef,Clementea Cav.,Descr. Pl. 553 (1801),genus,NA,synonym,NA,79f000d66f9ca8df04c2b9f2ffa242e0,Angiopteris,NA,NA,Marattiaceae,Marattiales,Angiopteris Hoffm.,Marattiaceae Kaulf.,NA
3a2314017820323733b691db2124e79b,e501c4ee26d5853e03020bd01c779cef,Macroglossum Copel.,"Philipp. J. Sci., Bot. 8: 342 (1909)",genus,NA,synonym,NA,79f000d66f9ca8df04c2b9f2ffa242e0,Angiopteris,NA,NA,Marattiaceae,Marattiales,Angiopteris Hoffm.,Marattiaceae Kaulf.,NA
ca7b475c87c6075898ca71895a73c24c,e501c4ee26d5853e03020bd01c779cef,Protangiopteris Hayata,"Bot. Mag. (Tokyo) 42: 305, 346 (1928)",genus,NA,synonym,NA,79f000d66f9ca8df04c2b9f2ffa242e0,Angiopteris,NA,NA,Marattiaceae,Marattiales,Angiopteris Hoffm.,Marattiaceae Kaulf.,NA
d11fd3079f5dd9d3b3a9e2d7657a35cb,e501c4ee26d5853e03020bd01c779cef,Protomarattia Hayata,Bot. Gaz. 67: 88 (1919),genus,NA,synonym,NA,79f000d66f9ca8df04c2b9f2ffa242e0,Angiopteris,NA,NA,Marattiaceae,Marattiales,Angiopteris Hoffm.,Marattiaceae Kaulf.,NA
ede453b0832448ca6a65a6798c670643,e501c4ee26d5853e03020bd01c779cef,Psilodochea C. Presl,Suppl. Tent. Pterid. 28 (1845),genus,NA,synonym,NA,79f000d66f9ca8df04c2b9f2ffa242e0,Angiopteris,NA,NA,Marattiaceae,Marattiales,Angiopteris Hoffm.,Marattiaceae Kaulf.,NA
c83e112512dfa41a4255ce4a8f413754,NA,Christensenia Maxon,Proc. Biol. Soc. Washington 18: 239-240 (1905),genus,NA,accepted,"Distribution: Tropical Asia, S-China",79f000d66f9ca8df04c2b9f2ffa242e0,Christensenia,NA,NA,Marattiaceae,Marattiales,NA,Marattiaceae Kaulf.,NA
dfa34ff60ec4a2cbd93d93a06aa0736c,c83e112512dfa41a4255ce4a8f413754,Kaulfussia Blume,Enum. Pl. Javae 2: 260 (1828),genus,NA,synonym,NA,79f000d66f9ca8df04c2b9f2ffa242e0,Christensenia,NA,NA,Marattiaceae,Marattiales,Christensenia Maxon,Marattiaceae Kaulf.,NA
f33995c5f20f1403c89e8df72b6120ba,c83e112512dfa41a4255ce4a8f413754,Macrostoma Griff.,Asiat. Research. 19: 110 (1836),genus,NA,synonym,NA,79f000d66f9ca8df04c2b9f2ffa242e0,Christensenia,NA,NA,Marattiaceae,Marattiales,Christensenia Maxon,Marattiaceae Kaulf.,NA
f5fa94d0d164badc7f10598a0e354a90,NA,Danaea Sm.,Mém. Acad. Turin 5: 420 (1793) nom. cons.,genus,NA,accepted,Distribution: Moist tropical forests in the Americas from sea level to about 2500 m elevation. This database revised by H. Tuomisto (2021).,79f000d66f9ca8df04c2b9f2ffa242e0,Danaea,NA,NA,Marattiaceae,Marattiales,NA,Marattiaceae Kaulf.,NA
c5e25630566351fbba32646a9963355a,f5fa94d0d164badc7f10598a0e354a90,Arthrodanaea C. Presl,Suppl. Tent. Pterid. 37 (1845),genus,NA,synonym,NA,79f000d66f9ca8df04c2b9f2ffa242e0,Danaea,NA,NA,Marattiaceae,Marattiales,Danaea Sm.,Marattiaceae Kaulf.,NA
eec8e1f434451877099a0348965ed19a,f5fa94d0d164badc7f10598a0e354a90,Heterodanaea C. Presl,Suppl. Tent. Pterid. 38 (1845),genus,NA,synonym,NA,79f000d66f9ca8df04c2b9f2ffa242e0,Danaea,NA,NA,Marattiaceae,Marattiales,Danaea Sm.,Marattiaceae Kaulf.,NA
5d5cfb7d6f8f9ee998a602ad0eccc5ae,NA,Eupodium J. Sm.,"Hook. & Baker, Gen. Fil. t. 118 (1842)",genus,NA,accepted,Distribution: Trop. America,79f000d66f9ca8df04c2b9f2ffa242e0,Eupodium,NA,NA,Marattiaceae,Marattiales,NA,Marattiaceae Kaulf.,NA
